depart_nom,depart_latitude,depart_longitude,depart_agglomeration,arrive_latitude,arrive_longitude,arrive_nom,arrive_agglomeration,distance,virages,embouteillage,prix
Nsimeyong(pharmacie),3.835303,11.494918,2,3.865518,11.513821,Marché central,5,6.5,9,2,250
Nsimeyong(pharmacie),3.835304,11.494919,2,3.836345,11.469223,Mendong(carrefour banane),5,4,9,3,250
Nsimeyong(pharmacie),3.835305,11.494920,2,3.899579,11.525473,(Lycée)Mballa II,2,10.2,10,3,400
Nsimeyong(pharmacie),3.835306,11.494921,2,3.852458,11.498892,Cradat(restaurant),3,2.8,4,2,100
Nsimeyong(pharmacie),3.835307,11.494922,2,3.839471,11.507801,Efoulan(carrefour club france),1,1.9,17,3,100
Nsimeyong(pharmacie),3.835308,11.494923,2,3.900994,11.558921,Eleveur (tradex college ebanda),3,12.9,15,5,400
Nsimeyong(pharmacie),3.835309,11.494924,2,3.863931,11.528186,Mvog-ada,3,6.4,10,5,300
Nsimeyong(pharmacie),3.835310,11.494925,2,3.875079,11.516893,hotel de ville(avenue des banques),2,7.3,10,2,300
Nsimeyong(pharmacie),3.835311,11.494926,2,3.840961,11.477819,TKC(carrefour),3,2.8,2,3,100
Nsimeyong(pharmacie),3.835312,11.494927,2,3.869610,11.485476,Carrefour MEEC,1,5.4,17,2,300
Nsimeyong(pharmacie),3.835313,11.494928,2,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,4.1,11,3,250
Nsimeyong(pharmacie),3.835314,11.494929,2,3.859047,11.505877,Ngoa Ekélé (lycée),4,3.9,5,2,250
Nsimeyong(pharmacie),3.835315,11.494930,2,3.856842,11.504406,Chateau(Université de Yaoundé I),5,4.2,4,4,250
Nsimeyong(pharmacie),3.835316,11.494931,2,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,8.4,24,3,600
Accacia(marché),3.841461,11.488748,5,3.916084,11.523966,Etoudi(marché),5,12.7,10,3,700
Accacia(marché),3.841462,11.488749,5,3.915474,11.531633,Santa barbara(cyberlink),3,13.8,11,3,700
Accacia(marché),3.841463,11.488750,5,3.924443,11.522115,Emana,4,13.4,12,3,700
Accacia(marché),3.841464,11.488751,5,3.969259,11.544474,(Mission Catholique)Nkozoa,3,19.7,15,3,700
Accacia(marché),3.841465,11.488752,5,3.883732,11.519217,Nlongkak,3,8.5,9,3,300
Accacia(marché),3.841466,11.488753,5,3.863793,11.540184,Anguissa(lycée),2,8.6,10,3,400
Accacia(marché),3.841467,11.488754,5,3.843894,11.535655,Ekounou,3,6.5,9,3,400
Accacia(marché),3.841468,11.488755,5,3.811649,11.523198,Mvan,5,9,10,5,300
Accacia(marché),3.841469,11.488756,5,3.850423,11.522540,Mvog-bi,4,4.8,10,5,250
Accacia(marché),3.841470,11.488757,5,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,2.7,8,5,200
Accacia(marché),3.841471,11.488758,5,3.879979,11.481272,Fouda,2,5.4,14,5,300
Accacia(marché),3.841472,11.488759,5,3.865518,11.513821,Marché central,5,6.7,15,2,250
Accacia(marché),3.841473,11.488760,5,3.836345,11.469223,Mendong(carrefour banane),5,3.3,10,3,100
Accacia(marché),3.841474,11.488761,5,3.899579,11.525473,(Lycée)Mballa II,2,10.5,9,3,250
Accacia(marché),3.841475,11.488762,5,3.852458,11.498892,Cradat(restaurant),3,2.1,7,3,100
Accacia(marché),3.841476,11.488763,5,3.839471,11.507801,Efoulan(carrefour club france),1,3,7,3,150
Accacia(marché),3.841477,11.488764,5,3.900994,11.558921,Eleveur (tradex college ebanda),3,13.2,17,5,500
Accacia(marché),3.841478,11.488765,5,3.863931,11.528186,Mvog-ada,3,6.6,9,5,300
Accacia(marché),3.841479,11.488766,5,3.875079,11.516893,hotel de ville(avenue des banques),2,7.5,10,2,400
Accacia(marché),3.841480,11.488767,5,3.840961,11.477819,TKC(carrefour),3,2.1,4,3,150
Accacia(marché),3.841481,11.488768,5,3.869610,11.485476,Carrefour MEEC,1,3.9,2,2,250
Accacia(marché),3.841482,11.488769,5,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,4.4,10,3,200
Accacia(marché),3.841483,11.488770,5,3.859047,11.505877,Ngoa Ekélé (lycée),4,4.2,8,3,250
Accacia(marché),3.841484,11.488771,5,3.856842,11.504406,Chateau(Université de Yaoundé I),5,4.5,7,3,200
Accacia(marché),3.841485,11.488772,5,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,8.8,20,3,550
Etoudi(marché),3.916084,11.523966,5,3.915474,11.531633,Santa barbara(cyberlink),3,1.1,2,3,100
Etoudi(marché),3.916085,11.523967,5,3.924443,11.522115,Emana,4,1.5,3,3,100
Etoudi(marché),3.916086,11.523968,5,3.969259,11.544474,(Mission Catholique)Nkozoa,3,7.8,3,3,250
Etoudi(marché),3.916087,11.523969,5,3.883732,11.519217,Nlongkak,3,5.1,3,3,250
Etoudi(marché),3.916088,11.523970,5,3.863793,11.540184,Anguissa(lycée),2,8.1,8,3,250
Etoudi(marché),3.916089,11.523971,5,3.843894,11.535655,Ekounou,3,10.8,9,3,350
Etoudi(marché),3.916090,11.523972,5,3.811649,11.523198,Mvan,5,14.5,10,5,500
Etoudi(marché),3.916091,11.523973,5,3.850423,11.522540,Mvog-bi,4,8.5,10,5,400
Etoudi(marché),3.916092,11.523974,5,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,10.2,12,3,400
Etoudi(marché),3.916093,11.523975,5,3.879979,11.481272,Fouda,2,9.8,10,5,400
Etoudi(marché),3.916094,11.523976,5,3.865518,11.513821,Marché central,5,6.4,15,2,250
Etoudi(marché),3.916095,11.523977,5,3.836345,11.469223,Mendong(carrefour banane),5,15.9,10,3,500
Etoudi(marché),3.916096,11.523978,5,3.899579,11.525473,(Lycée)Mballa II,2,2.2,9,3,100
Etoudi(marché),3.916097,11.523979,5,3.852458,11.498892,Cradat(restaurant),3,9.3,15,3,400
Etoudi(marché),3.916098,11.523980,5,3.839471,11.507801,Efoulan(carrefour club france),1,10.4,12,3,400
Etoudi(marché),3.916099,11.523981,5,3.900994,11.558921,Eleveur (tradex college ebanda),3,5.1,17,5,250
Etoudi(marché),3.916100,11.523982,5,3.863931,11.528186,Mvog-ada,3,8.2,9,5,300
Etoudi(marché),3.916101,11.523983,5,3.875079,11.516893,hotel de ville(avenue des banques),2,5.3,10,2,250
Etoudi(marché),3.916102,11.523984,5,3.840961,11.477819,TKC(carrefour),3,13.4,14,3,500
Etoudi(marché),3.916103,11.523985,5,3.869610,11.485476,Carrefour MEEC,1,10,12,2,500
Etoudi(marché),3.916104,11.523986,5,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,8.7,10,3,500
Etoudi(marché),3.916105,11.523987,5,3.859047,11.505877,Ngoa Ekélé (lycée),4,8.2,8,3,300
Etoudi(marché),3.916106,11.523988,5,3.856842,11.504406,Chateau(Université de Yaoundé I),5,9.1,7,3,400
Etoudi(marché),3.916107,11.523989,5,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,13,20,3,600
Santa barbara(cyberlink),3.915474,11.531633,3,3.924443,11.522115,Emana,4,2.6,3,3,150
Santa barbara(cyberlink),3.915475,11.531634,3,3.969259,11.544474,(Mission Catholique)Nkozoa,3,8.9,3,3,300
Santa barbara(cyberlink),3.915476,11.531635,3,3.883732,11.519217,Nlongkak,3,6.2,3,3,350
Santa barbara(cyberlink),3.915477,11.531636,3,3.863793,11.540184,Anguissa(lycée),2,7.9,8,3,350
Santa barbara(cyberlink),3.915478,11.531637,3,3.843894,11.535655,Ekounou,3,11.9,9,3,500
Santa barbara(cyberlink),3.915479,11.531638,3,3.811649,11.523198,Mvan,5,15.6,10,5,500
Santa barbara(cyberlink),3.915480,11.531639,3,3.850423,11.522540,Mvog-bi,4,9.6,10,3,500
Santa barbara(cyberlink),3.915481,11.531640,3,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,11.3,12,3,500
Santa barbara(cyberlink),3.915482,11.531641,3,3.879979,11.481272,Fouda,2,10.9,10,3,500
Santa barbara(cyberlink),3.915483,11.531642,3,3.865518,11.513821,Marché central,5,7.5,15,2,400
Santa barbara(cyberlink),3.915484,11.531643,3,3.836345,11.469223,Mendong(carrefour banane),5,17,10,3,500
Santa barbara(cyberlink),3.915485,11.531644,3,3.899579,11.525473,(Lycée)Mballa II,2,3.7,9,3,250
Santa barbara(cyberlink),3.915486,11.531645,3,3.852458,11.498892,Cradat(restaurant),3,10.4,15,2,400
Santa barbara(cyberlink),3.915487,11.531646,3,3.839471,11.507801,Efoulan(carrefour club france),1,11.5,12,3,400
Santa barbara(cyberlink),3.915488,11.531647,3,3.900994,11.558921,Eleveur (tradex college ebanda),3,4,17,5,200
Santa barbara(cyberlink),3.915489,11.531648,3,3.863931,11.528186,Mvog-ada,3,8.3,9,5,400
Santa barbara(cyberlink),3.915490,11.531649,3,3.875079,11.516893,hotel de ville(avenue des banques),2,6.5,10,2,250
Santa barbara(cyberlink),3.915491,11.531650,3,3.840961,11.477819,TKC(carrefour),3,14.5,14,3,400
Santa barbara(cyberlink),3.915492,11.531651,3,3.869610,11.485476,Carrefour MEEC,1,11.1,12,2,500
Santa barbara(cyberlink),3.915493,11.531652,3,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,10.2,10,3,500
Santa barbara(cyberlink),3.915494,11.531653,3,3.859047,11.505877,Ngoa Ekélé (lycée),4,9.3,8,3,300
Santa barbara(cyberlink),3.915495,11.531654,3,3.856842,11.504406,Chateau(Université de Yaoundé I),5,9.6,7,3,300
Santa barbara(cyberlink),3.915496,11.531655,3,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,14.1,20,3,700
Emana,3.924443,11.522115,4,3.969259,11.544474,(Mission Catholique)Nkozoa,3,6.4,3,3,250
Emana,3.924444,11.522116,4,3.883732,11.519217,Nlongkak,3,5.8,3,3,250
Emana,3.924445,11.522117,4,3.863793,11.540184,Anguissa(lycée),2,8.8,8,2,400
Emana,3.924446,11.522118,4,3.843894,11.535655,Ekounou,3,11.5,9,3,400
Emana,3.924447,11.522119,4,3.811649,11.523198,Mvan,5,15.2,10,5,500
Emana,3.924448,11.522120,4,3.850423,11.522540,Mvog-bi,4,9.2,10,4,400
Emana,3.924449,11.522121,4,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,10.9,12,4,500
Emana,3.924450,11.522122,4,3.879979,11.481272,Fouda,2,10.5,10,2,500
Emana,3.924451,11.522123,4,3.865518,11.513821,Marché central,5,7.1,15,5,300
Emana,3.924452,11.522124,4,3.836345,11.469223,Mendong(carrefour banane),5,16.6,10,5,600
Emana,3.924453,11.522125,4,3.899579,11.525473,(Lycée)Mballa II,2,3,9,2,150
Emana,3.924454,11.522126,4,3.852458,11.498892,Cradat(restaurant),3,10,15,3,300
Emana,3.924455,11.522127,4,3.839471,11.507801,Efoulan(carrefour club france),1,11.2,12,1,400
Emana,3.924456,11.522128,4,3.900994,11.558921,Eleveur (tradex college ebanda),3,6.9,17,3,250
Emana,3.924457,11.522129,4,3.863931,11.528186,Mvog-ada,3,8.9,9,3,300
Emana,3.924458,11.522130,4,3.875079,11.516893,hotel de ville(avenue des banques),2,6.2,10,2,300
Emana,3.924459,11.522131,4,3.840961,11.477819,TKC(carrefour),3,14.2,14,3,500
Emana,3.924460,11.522132,4,3.869610,11.485476,Carrefour MEEC,1,10.7,12,1,500
Emana,3.924461,11.522133,4,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,9.4,10,3,400
Emana,3.924462,11.522134,4,3.859047,11.505877,Ngoa Ekélé (lycée),4,9,8,4,400
Emana,3.924463,11.522135,4,3.856842,11.504406,Chateau(Université de Yaoundé I),5,9.9,7,5,400
Emana,3.924464,11.522136,4,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,13,20,3,700
(Mission Catholique)Nkozoa,3.969259,11.544474,3,3.883732,11.519217,Nlongkak,3,12.1,8,3,500
(Mission Catholique)Nkozoa,3.969260,11.544475,3,3.863793,11.540184,Anguissa(lycée),2,15.1,8,2,500
(Mission Catholique)Nkozoa,3.969261,11.544476,3,3.843894,11.535655,Ekounou,3,17.8,9,3,600
(Mission Catholique)Nkozoa,3.969262,11.544477,3,3.811649,11.523198,Mvan,5,21.5,10,5,600
(Mission Catholique)Nkozoa,3.969263,11.544478,3,3.850423,11.522540,Mvog-bi,4,15.5,10,4,600
(Mission Catholique)Nkozoa,3.969264,11.544479,3,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,17.2,12,4,700
(Mission Catholique)Nkozoa,3.969265,11.544480,3,3.879979,11.481272,Fouda,2,16.8,10,2,700
(Mission Catholique)Nkozoa,3.969266,11.544481,3,3.865518,11.513821,Marché central,5,13.4,15,5,600
(Mission Catholique)Nkozoa,3.969267,11.544482,3,3.836345,11.469223,Mendong(carrefour banane),5,22.9,10,5,800
(Mission Catholique)Nkozoa,3.969268,11.544483,3,3.899579,11.525473,(Lycée)Mballa II,2,9.6,9,2,300
(Mission Catholique)Nkozoa,3.969269,11.544484,3,3.852458,11.498892,Cradat(restaurant),3,16.3,15,3,600
(Mission Catholique)Nkozoa,3.969270,11.544485,3,3.839471,11.507801,Efoulan(carrefour club france),1,17.4,12,1,600
(Mission Catholique)Nkozoa,3.969271,11.544486,3,3.900994,11.558921,Eleveur (tradex college ebanda),3,13.2,17,3,600
(Mission Catholique)Nkozoa,3.969272,11.544487,3,3.863931,11.528186,Mvog-ada,3,15.2,9,3,600
(Mission Catholique)Nkozoa,3.969273,11.544488,3,3.875079,11.516893,hotel de ville(avenue des banques),2,12.4,10,2,600
(Mission Catholique)Nkozoa,3.969274,11.544489,3,3.840961,11.477819,TKC(carrefour),3,20.4,14,3,700
(Mission Catholique)Nkozoa,3.969275,11.544490,3,3.869610,11.485476,Carrefour MEEC,1,17,12,1,700
(Mission Catholique)Nkozoa,3.969276,11.544491,3,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,16.1,10,3,700
(Mission Catholique)Nkozoa,3.969277,11.544492,3,3.859047,11.505877,Ngoa Ekélé (lycée),4,15.2,8,4,600
(Mission Catholique)Nkozoa,3.969278,11.544493,3,3.856842,11.504406,Chateau(Université de Yaoundé I),5,15.4,7,5,600
(Mission Catholique)Nkozoa,3.969279,11.544494,3,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,20,20,3,900
Nlongkak,3.883732,11.519217,3,3.863793,11.540184,Anguissa(lycée),2,3.9,10,2,200
Nlongkak,3.883733,11.519218,3,3.843894,11.535655,Ekounou,3,6.6,13,3,250
Nlongkak,3.883734,11.519219,3,3.811649,11.523198,Mvan,5,10.3,14,5,400
Nlongkak,3.883735,11.519220,3,3.850423,11.522540,Mvog-bi,4,4.3,11,4,250
Nlongkak,3.883736,11.519221,3,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,6,12,4,250
Nlongkak,3.883737,11.519222,3,3.879979,11.481272,Fouda,2,6,8,2,300
Nlongkak,3.883738,11.519223,3,3.865518,11.513821,Marché central,5,2.2,17,5,150
Nlongkak,3.883739,11.519224,3,3.836345,11.469223,Mendong(carrefour banane),5,11.7,12,5,400
Nlongkak,3.883740,11.519225,3,3.899579,11.525473,(Lycée)Mballa II,2,2.9,10,2,150
Nlongkak,3.883741,11.519226,3,3.852458,11.498892,Cradat(restaurant),3,5.1,15,3,150
Nlongkak,3.883742,11.519227,3,3.839471,11.507801,Efoulan(carrefour club france),1,6.2,13,1,200
Nlongkak,3.883743,11.519228,3,3.900994,11.558921,Eleveur (tradex college ebanda),3,6.9,15,3,300
Nlongkak,3.883744,11.519229,3,3.863931,11.528186,Mvog-ada,3,2.1,11,3,150
Nlongkak,3.883745,11.519230,3,3.875079,11.516893,hotel de ville(avenue des banques),2,1.1,11,2,100
Nlongkak,3.883746,11.519231,3,3.840961,11.477819,TKC(carrefour),3,8.9,10,3,400
Nlongkak,3.883747,11.519232,3,3.869610,11.485476,Carrefour MEEC,1,5.8,3,1,300
Nlongkak,3.883748,11.519233,3,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,4.9,14,3,300
Nlongkak,3.883749,11.519234,3,3.859047,11.505877,Ngoa Ekélé (lycée),4,4,15,4,250
Nlongkak,3.883750,11.519235,3,3.856842,11.504406,Chateau(Université de Yaoundé I),5,4.2,14,5,250
Nlongkak,3.883751,11.519236,3,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,8.8,30,3,400
Anguissa(lycée),3.863793,11.540184,2,3.843894,11.535655,Ekounou,3,3.7,11,3,250
Anguissa(lycée),3.863794,11.540185,2,3.811649,11.523198,Mvan,5,7.4,10,5,300
Anguissa(lycée),3.863795,11.540186,2,3.850423,11.522540,Mvog-bi,4,2.8,9,4,150
Anguissa(lycée),3.863796,11.540187,2,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,5.7,9,4,250
Anguissa(lycée),3.863797,11.540188,2,3.879979,11.481272,Fouda,2,8.3,13,2,300
Anguissa(lycée),3.863798,11.540189,2,3.865518,11.513821,Marché central,5,4.1,10,5,300
Anguissa(lycée),3.863799,11.540190,2,3.836345,11.469223,Mendong(carrefour banane),5,11.4,15,5,500
Anguissa(lycée),3.863800,11.540191,2,3.899579,11.525473,(Lycée)Mballa II,2,5.7,8,2,300
Anguissa(lycée),3.863801,11.540192,2,3.852458,11.498892,Cradat(restaurant),3,6.4,8,3,300
Anguissa(lycée),3.863802,11.540193,2,3.839471,11.507801,Efoulan(carrefour club france),1,5.9,7,1,300
Anguissa(lycée),3.863803,11.540194,2,3.900994,11.558921,Eleveur (tradex college ebanda),3,6.3,4,3,300
Anguissa(lycée),3.863804,11.540195,2,3.863931,11.528186,Mvog-ada,3,1.7,10,3,100
Anguissa(lycée),3.863805,11.540196,2,3.875079,11.516893,hotel de ville(avenue des banques),2,4.4,9,2,100
Anguissa(lycée),3.863806,11.540197,2,3.840961,11.477819,TKC(carrefour),3,10.1,13,3,400
Anguissa(lycée),3.863807,11.540198,2,3.869610,11.485476,Carrefour MEEC,1,8,9,1,400
Anguissa(lycée),3.863808,11.540199,2,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,4.6,10,3,250
Anguissa(lycée),3.863809,11.540200,2,3.859047,11.505877,Ngoa Ekélé (lycée),4,5.8,7,4,250
Anguissa(lycée),3.863810,11.540201,2,3.856842,11.504406,Chateau(Université de Yaoundé I),5,5.6,6,5,250
Anguissa(lycée),3.863811,11.540202,2,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,5.1,21,3,200
Ekounou,3.843894,11.535655,3,3.811649,11.523198,Mvan,5,5.2,10,5,250
Ekounou,3.843894,11.535655,3,3.850423,11.522540,Mvog-bi,4,2.3,9,4,150
Ekounou,3.843894,11.535655,3,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,4,9,4,250
Ekounou,3.843894,11.535655,3,3.879979,11.481272,Fouda,2,9.1,13,2,400
Ekounou,3.843894,11.535655,3,3.865518,11.513821,Marché central,5,4.8,10,5,250
Ekounou,3.843894,11.535655,3,3.836345,11.469223,Mendong(carrefour banane),5,9.7,15,5,400
Ekounou,3.843894,11.535655,3,3.899579,11.525473,(Lycée)Mballa II,2,8.6,8,2,400
Ekounou,3.843894,11.535655,3,3.852458,11.498892,Cradat(restaurant),3,6.1,8,3,250
Ekounou,3.843894,11.535655,3,3.839471,11.507801,Efoulan(carrefour club france),1,4.3,7,1,250
Ekounou,3.843894,11.535655,3,3.900994,11.558921,Eleveur (tradex college ebanda),3,11,4,3,400
Ekounou,3.843894,11.535655,3,3.863931,11.528186,Mvog-ada,3,4.4,10,3,250
Ekounou,3.843894,11.535655,3,3.875079,11.516893,hotel de ville(avenue des banques),2,5.6,9,2,250
Ekounou,3.843894,11.535655,3,3.840961,11.477819,TKC(carrefour),3,8.5,13,3,400
Ekounou,3.843894,11.535655,3,3.869610,11.485476,Carrefour MEEC,1,7.6,9,1,400
Ekounou,3.843894,11.535655,3,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,2.5,10,3,200
Ekounou,3.843894,11.535655,3,3.859047,11.505877,Ngoa Ekélé (lycée),4,4.7,7,4,200
Ekounou,3.843894,11.535655,3,3.856842,11.504406,Chateau(Université de Yaoundé I),5,5.6,6,5,150
Ekounou,3.843894,11.535655,3,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,3.1,21,3,600
Mvan,3.811649,11.523198,5,3.850423,11.522540,Mvog-bi,4,5.6,11,4,300
Mvan,3.811649,11.523198,5,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,7.6,15,4,300
Mvan,3.811649,11.523198,5,3.879979,11.481272,Fouda,2,11.8,8,2,400
Mvan,3.811649,11.523198,5,3.865518,11.513821,Marché central,5,8.4,9,5,300
Mvan,3.811649,11.523198,5,3.836345,11.469223,Mendong(carrefour banane),5,10.9,10,5,400
Mvan,3.811649,11.523198,5,3.899579,11.525473,(Lycée)Mballa II,2,12.2,9,2,500
Mvan,3.811649,11.523198,5,3.852458,11.498892,Cradat(restaurant),3,8.7,12,3,400
Mvan,3.811649,11.523198,5,3.839471,11.507801,Efoulan(carrefour club france),1,7.1,16,1,300
Mvan,3.811649,11.523198,5,3.900994,11.558921,Eleveur (tradex college ebanda),3,14.2,18,3,500
Mvan,3.811649,11.523198,5,3.863931,11.528186,Mvog-ada,3,7.6,11,3,400
Mvan,3.811649,11.523198,5,3.875079,11.516893,hotel de ville(avenue des banques),2,9.2,9,2,400
Mvan,3.811649,11.523198,5,3.840961,11.477819,TKC(carrefour),3,9.9,15,3,400
Mvan,3.811649,11.523198,5,3.869610,11.485476,Carrefour MEEC,1,10.3,17,1,400
Mvan,3.811649,11.523198,5,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,5.3,13,3,250
Mvan,3.811649,11.523198,5,3.859047,11.505877,Ngoa Ekélé (lycée),4,7.4,12,4,250
Mvan,3.811649,11.523198,5,3.856842,11.504406,Chateau(Université de Yaoundé I),5,8.2,12,5,250
Mvan,3.811649,11.523198,5,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,2.1,25,3,100
Mvog-bi,3.850423,11.522540,4,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,2.5,8,4,200
Mvog-bi,3.850423,11.522540,4,3.879979,11.481272,Fouda,2,6.7,10,2,250
Mvog-bi,3.850423,11.522540,4,3.865518,11.513821,Marché central,5,2.5,8,5,400
Mvog-bi,3.850423,11.522540,4,3.836345,11.469223,Mendong(carrefour banane),5,8.2,13,5,250
Mvog-bi,3.850423,11.522540,4,3.899579,11.525473,(Lycée)Mballa II,2,6.2,8,2,250
Mvog-bi,3.850423,11.522540,4,3.852458,11.498892,Cradat(restaurant),3,4.5,8,3,300
Mvog-bi,3.850423,11.522540,4,3.839471,11.507801,Efoulan(carrefour club france),1,2.7,9,1,150
Mvog-bi,3.850423,11.522540,4,3.900994,11.558921,Eleveur (tradex college ebanda),3,8.7,14,3,400
Mvog-bi,3.850423,11.522540,4,3.863931,11.528186,Mvog-ada,3,2.1,5,3,150
Mvog-bi,3.850423,11.522540,4,3.875079,11.516893,hotel de ville(avenue des banques),2,3.5,10,2,150
Mvog-bi,3.850423,11.522540,4,3.840961,11.477819,TKC(carrefour),3,6.9,18,3,200
Mvog-bi,3.850423,11.522540,4,3.869610,11.485476,Carrefour MEEC,1,6.4,9,1,300
Mvog-bi,3.850423,11.522540,4,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,0.85,7,3,150
Mvog-bi,3.850423,11.522540,4,3.859047,11.505877,Ngoa Ekélé (lycée),4,3.9,9,4,100
Mvog-bi,3.850423,11.522540,4,3.856842,11.504406,Chateau(Université de Yaoundé I),5,4.1,9,5,400
Mvog-bi,3.850423,11.522540,4,3.8254497,11.5345335,Ekoundoum (Carrefour de l'Amitié),3,4.5,21,3,200
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.879979,11.481272,Fouda,2,6.3,17,2,300
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.865518,11.513821,Marché central,5,4.2,10,5,250
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.836345,11.469223,Mendong(carrefour banane),5,5.8,18,5,250
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.899579,11.525473,(Lycée)Mballa II,2,7.9,13,2,400
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.852458,11.498892,Cradat(restaurant),3,2.2,9,3,250
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.839471,11.507801,Efoulan(carrefour club france),1,0.5,7,1,300
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.900994,11.558921,Eleveur (tradex college ebanda),3,10.7,15,3,150
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.863931,11.528186,Mvog-ada,3,4.1,8,3,250
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.875079,11.516893,hotel de ville(avenue des banques),2,5,10,2,300
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.840961,11.477819,TKC(carrefour),3,4.6,11,3,300
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.869610,11.485476,Carrefour MEEC,1,4.8,14,1,500
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.849396,11.520556,Mvog Atangana Mballa(pharmacie),3,1.9,8,3,300
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.859047,11.505877,Ngoa Ekélé (lycée),4,3.2,10,4,300
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.856842,11.504406,Chateau(Université de Yaoundé I),5,3.6,11,5,300
